station_name,latitude,longitude,source_type,kgis_code,station_code,department_code,raw_file
Kolhar PS,16.4869407384441,75.6862534277492,Karnataka Police Station,29557054525994530000HMPOLPUOFFPOS0001,PS - 530,164470430,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Managoli PS,16.6486500003095,75.8168800003536,Karnataka Police Station,29557054525994950000HMPOLPUOFFPOS0001,PS - 531,164470431,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Nidagundi PS,16.3641799997462,75.927640000163,Karnataka Police Station,29557054525994920000HMPOLPUOFFPOS0001,PS - 532,164471923,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Muddebihal PS,16.3490999999067,76.1287700003332,Karnataka Police Station,29557054535995790000HMPOLPUOFFPOS0001,PS - 533,164470433,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Talikot PS,16.4798100002562,76.3105600000852,Karnataka Police Station,29557054535997040000HMPOLPUOFFPOS0001,PS - 534,164470434,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Babaleshwar PS,16.6658299997346,75.5803200004047,Karnataka Police Station,29557054495991180000HMPOLPUOFFPOS0001,PS - 535,164470416,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bijapur Rural PS,16.8264999999675,75.7386899996538,Karnataka Police Station,29557054498030510000HMPOLPUOFFPOS0001,PS - 536,164470415,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Tikota PS,16.8444980002682,75.5179299999643,Karnataka Police Station,29557054495990560000HMPOLPUOFFPOS0001,PS - 537,164470417,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gandhi Chowk PS,16.8288199998895,75.7150299995963,Karnataka Police Station,29557054498030510000HMPOLPUOFFPOS0002,PS - 538,164470411,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Adarsh Nagar PS,16.8502199998858,75.7107099999683,Karnataka Police Station,29557054498030510000HMPOLPUOFFPOS0003,PS - 539,164471497,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Vijayapura APMC PS,16.8355999996793,75.7216500001421,Karnataka Police Station,29557054498030510000HMPOLPUOFFPOS0004,PS - 540,164471496,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Golgumbaz PS,16.8263799996802,75.7387199997101,Karnataka Police Station,29557054498030510000HMPOLPUOFFPOS0005,PS - 541,164471495,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Jalanagar PS,16.8068000003312,75.7265999997033,Karnataka Police Station,29557054498030510000HMPOLPUOFFPOS0006,PS - 542,164472008,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chadachan PS,17.3112060003243,75.6683199996572,Karnataka Police Station,29557054505991710000HMPOLPUOFFPOS0001,PS - 543,164470424,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Zalaki PS,17.2514870003377,75.8012740004346,Karnataka Police Station,29557054505992050000HMPOLPUOFFPOS0001,PS - 544,164470425,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hortti PS,17.1179000003296,75.7849000003357,Karnataka Police Station,29557054505992250000HMPOLPUOFFPOS0001,PS - 545,164470421,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Indi PS,17.1769099999228,75.9542200001002,Karnataka Police Station,29557054508030520000HMPOLPUOFFPOS0001,PS - 546,164470420,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Almel PS,17.0900830003164,76.2187820003435,Karnataka Police Station,29557054515993040000HMPOLPUOFFPOS0001,PS - 547,164471511,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Devara Hipparagi PS,16.817805000211,76.0631700000159,Karnataka Police Station,29557054515994010000HMPOLPUOFFPOS0001,PS - 548,164471512,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kalkeri PS,16.671079999701,76.3080699995779,Karnataka Police Station,29557054515994330000HMPOLPUOFFPOS0001,PS - 549,164471513,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Sindagi PS,16.9218240000456,76.2316169996446,Karnataka Police Station,29557054515993460000HMPOLPUOFFPOS0001,PS - 550,164471510,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chamarajanagar East PS,11.9350219996238,76.9627490003615,Karnataka Police Station,29578055776196740000HMPOLPUOFFPOS0001,PS - 552,164671121,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chamarajanagar Rural PS,11.9260970003251,76.9298200003305,Karnataka Police Station,29578055778032010000HMPOLPUOFFPOS0002,PS - 553,164671120,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chamarajanagar Women PS,11.9362010002533,76.9629229997826,Karnataka Police Station,29578055776196740000HMPOLPUOFFPOS0002,PS - 554,164672173,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kuderu PS,12.0457089996651,76.9392100000856,Karnataka Police Station,29578055776196130000HMPOLPUOFFPOS0001,PS - 555,164671125,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Santemaralli PS,12.0434799997649,76.9779480002166,Karnataka Police Station,29578055776196160000HMPOLPUOFFPOS0001,PS - 556,164671134,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chamarajanagar Town PS,11.9271530000275,76.9366230000653,Karnataka Police Station,29578055778032010000HMPOLPUOFFPOS0003,PS - 557,164671119,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Begur PS,11.9345929999969,76.671146000347,Karnataka Police Station,29578055766194540000HMPOLPUOFFPOS0001,PS - 558,164672009,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gundlupete PS,11.8110330003526,76.6847459996543,Karnataka Police Station,29578055768032000000HMPOLPUOFFPOS0001,PS - 559,164671123,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Terakanambi PS,11.8181490003167,76.7926329998518,Karnataka Police Station,29578055766195320000HMPOLPUOFFPOS0001,PS - 560,164671124,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hanur PS,12.0883450002992,77.3007600002552,Karnataka Police Station,29578055798032040000HMPOLPUOFFPOS0001,PS - 561,164671137,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kollegala Rural PS,12.1579919998403,77.1125919999562,Karnataka Police Station,29578055798032030000HMPOLPUOFFPOS0001,PS - 562,164671129,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kollegala Town PS,12.1574049997747,77.1094150001112,Karnataka Police Station,29578055798032030000HMPOLPUOFFPOS0002,PS - 563,164671128,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
M.M. Hills PS,12.030713999633,77.5914000000772,Karnataka Police Station,29578055796198870000HMPOLPUOFFPOS0001,PS - 564,164671138,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Ramapura PS,12.0037180003747,77.3978629998976,Karnataka Police Station,29578055796198970000HMPOLPUOFFPOS0001,PS - 565,164671130,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mambali PS,12.1184679998276,77.0740040000731,Karnataka Police Station,29578055786197890000HMPOLPUOFFPOS0001,PS - 566,164671133,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Yelandur PS,12.0531669997504,77.0314530002178,Karnataka Police Station,29578055786198020000HMPOLPUOFFPOS0001,PS - 567,164671132,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Arasikere Rural PS,13.3126749996872,76.2569929998741,Karnataka Police Station,29574055558031730000HMPOLPUOFFPOS0001,PS - 568,164550738,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Banavara PS,13.4047820003321,76.1628809997244,Karnataka Police Station,29574055556158400000HMPOLPUOFFPOS0001,PS - 569,164550739,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gandasi PS,13.1557859996249,76.3046730001944,Karnataka Police Station,29574055556157990000HMPOLPUOFFPOS0001,PS - 570,164550740,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Javagal PS,13.3020599997157,76.0567989997259,Karnataka Police Station,29574055556154520000HMPOLPUOFFPOS0001,PS - 571,164551930,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Arasikere Town PS,13.3122830000798,76.2568810000522,Karnataka Police Station,29574055558031730000HMPOLPUOFFPOS0002,PS - 572,164551819,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Belur PS,13.1741919998648,75.8754489997066,Karnataka Police Station,29574055546152250000HMPOLPUOFFPOS0001,PS - 573,164550752,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Halebeedu PS,13.2173030000005,75.9937850001458,Karnataka Police Station,29574055546152730000HMPOLPUOFFPOS0001,PS - 574,164550754,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hassan City PS,13.0030179998449,76.1005729998768,Karnataka Police Station,29574055568031740000HMPOLPUOFFPOS0001,PS - 575,164551741,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hassan Extention PS,13.0069439995986,76.1135919995414,Karnataka Police Station,29574055568031740000HMPOLPUOFFPOS0002,PS - 576,164551743,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hassan Women PS,13.002819999748,76.1076099996677,Karnataka Police Station,29574055568031740000HMPOLPUOFFPOS0003,PS - 577,164552127,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Pension Mohalla PS,13.0089080003961,76.0954520004157,Karnataka Police Station,29574055568031740000HMPOLPUOFFPOS0004,PS - 578,164551744,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Dudda PS,13.0862719996496,76.2048329998239,Karnataka Police Station,29574055566159510000HMPOLPUOFFPOS0001,PS - 579,164550726,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Goruru PS,12.8184319997021,76.0616409997433,Karnataka Police Station,29574055566161080000HMPOLPUOFFPOS0001,PS - 580,164550725,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hassan Rural PS,13.0109769997524,76.1062630001699,Karnataka Police Station,29574055568031740000HMPOLPUOFFPOS0005,PS - 581,164551748,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Shanthigrama PS,12.9851579997913,76.2177209997494,Karnataka Police Station,29574055566161940000HMPOLPUOFFPOS0001,PS - 582,164551824,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Arakalagud PS,12.7658860002264,76.0569999998787,Karnataka Police Station,29574055586165730000HMPOLPUOFFPOS0001,PS - 583,164550749,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Konanur PS,12.6290279996277,76.0545599996873,Karnataka Police Station,29574055586167230000HMPOLPUOFFPOS0001,PS - 584,164550748,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Channarayapatna Rural PS,12.9000000004353,76.3900000001754,Karnataka Police Station,29574055608031780000HMPOLPUOFFPOS0001,PS - 585,164551621,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Channarayapatna Town PS,12.9033170000014,76.389544999876,Karnataka Police Station,29574055608031780000HMPOLPUOFFPOS0002,PS - 586,164551620,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hirisave PS,12.9439070001803,76.5511509995422,Karnataka Police Station,29574055606173300000HMPOLPUOFFPOS0001,PS - 587,164551624,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Nuggehalli PS,13.0086170002442,76.4765299996529,Karnataka Police Station,29574055606172690000HMPOLPUOFFPOS0001,PS - 588,164551622,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Shravanabelagola PS,12.8597839999403,76.4838759998275,Karnataka Police Station,29574055606174220000HMPOLPUOFFPOS0001,PS - 589,164551623,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hallymysore PS,12.6584609997983,76.2580410001234,Karnataka Police Station,29574055596169940000HMPOLPUOFFPOS0001,PS - 590,164552187,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Holenarasipura Rural PS,12.780772999597,76.2474069995406,Karnataka Police Station,29574055598031770000HMPOLPUOFFPOS0001,PS - 591,164550744,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Holenarasipura Town PS,12.7832569995883,76.2464179997268,Karnataka Police Station,29574055598031770000HMPOLPUOFFPOS0002,PS - 592,164550745,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Alur PS,12.9773529999543,75.9899900002442,Karnataka Police Station,29574055576163970000HMPOLPUOFFPOS0001,PS - 593,164550727,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Sakaleshpura Rural PS,12.9462899999688,75.7871130002743,Karnataka Police Station,29574055538031710000HMPOLPUOFFPOS0001,PS - 594,164550757,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Sakaleshpura Town PS,12.945902000403,75.7879910000822,Karnataka Police Station,29574055538031710000HMPOLPUOFFPOS0002,PS - 595,164550756,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Yeslur PS,12.7810399998105,75.8586640002783,Karnataka Police Station,29574055536150660000HMPOLPUOFFPOS0001,PS - 596,164550758,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kodagu Women PS,12.4209299997027,75.7404800003983,Karnataka Police Station,29576055668031870000HMPOLPUOFFPOS0001,PS - 597,164512185,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bhagamandala PS,12.3870889082204,75.5349388616035,Karnataka Police Station,29576055666177970000HMPOLPUOFFPOS0001,PS - 598,164510574,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Madikeri Rural PS,12.4296567000529,75.7255048998641,Karnataka Police Station,29576055668031870000HMPOLPUOFFPOS0002,PS - 599,164510575,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Napoklu PS,12.3102080002056,75.6893609995645,Karnataka Police Station,29576055666178500000HMPOLPUOFFPOS0001,PS - 600,164510573,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Madikeri Town PS,12.4209299997027,75.7404800003983,Karnataka Police Station,29576055668031870000HMPOLPUOFFPOS0003,PS - 601,164510569,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Siddapura PS,12.2981012015236,75.8756274411448,Karnataka Police Station,29576055686180240000HMPOLPUOFFPOS0001,PS - 602,164510570,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kushalanagar Rural PS,12.4845269998253,75.9565649999831,Karnataka Police Station,29576055676179810000HMPOLPUOFFPOS0001,PS - 603,164512138,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kushalnagar Town PS,12.4602770000849,75.9622959999472,Karnataka Police Station,29576055678031890000HMPOLPUOFFPOS0001,PS - 604,164510587,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Sunticoppa PS,12.4524999999285,75.8288999998116,Karnataka Police Station,29576055676179570000HMPOLPUOFFPOS0001,PS - 605,164510588,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
T. Narasipura PS,12.208266667416,76.8983166671656,Karnataka Police Station,29577055758031990000HMPOLPUOFFPOS0001,PS - 667,164590905,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Talakadu PS,12.1897277777648,77.0295277776976,Karnataka Police Station,29577055756194370000HMPOLPUOFFPOS0001,PS - 668,164590907,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mysuru Women PS,12.3126777783268,76.6646749996175,Karnataka Police Station,29577055728031940000HMPOLPUOFFPOS0018,PS - 669,164592210,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Aldur PS,13.2432469998633,75.6518199996951,Karnataka Police Station,29570055306098550000HMPOLPUOFFPOS0001,PS - 670,164480455,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chickmagalur Rural PS,13.3260769997201,75.7974440002195,Karnataka Police Station,29570055308031490000HMPOLPUOFFPOS0002,PS - 671,164480454,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mallanduru PS,13.3664724950951,75.6590242917493,Karnataka Police Station,29570055306097010000HMPOLPUOFFPOS0001,PS - 672,164481891,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Basavanahalli PS,13.3281699998605,75.7735859998332,Karnataka Police Station,29570055308031490000HMPOLPUOFFPOS0003,PS - 673,164480451,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chickmagalur Town PS,13.3205419999874,75.7754240002408,Karnataka Police Station,29570055308031490000HMPOLPUOFFPOS0004,PS - 674,164480450,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Balur PS,13.1533940000468,75.5031459998877,Karnataka Police Station,29570055316099260000HMPOLPUOFFPOS0001,PS - 675,164480456,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Banakal PS,13.1374259998632,75.5544860001022,Karnataka Police Station,29570055316099340000HMPOLPUOFFPOS0001,PS - 676,164480460,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gonibeedu PS,13.0999209996949,75.7080730000623,Karnataka Police Station,29570055316100070000HMPOLPUOFFPOS0001,PS - 677,164480461,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mudigere PS,13.133920000105,75.6417939997681,Karnataka Police Station,29570055316099760000HMPOLPUOFFPOS0001,PS - 678,164480459,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hariharapura PS,13.5195112306431,75.2992001700748,Karnataka Police Station,29570055266089820000HMPOLPUOFFPOS0001,PS - 679,164480465,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Jayapura PS,13.4033030000002,75.3737359999141,Karnataka Police Station,29570055266090240000HMPOLPUOFFPOS0001,PS - 680,164481890,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Koppa PS,13.5511210001179,75.3637680001523,Karnataka Police Station,29570055266089930000HMPOLPUOFFPOS0001,PS - 681,164480464,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kalasa PS,13.2414499995656,75.3589819998389,Karnataka Police Station,29570055316098980000HMPOLPUOFFPOS0001,PS - 682,164481525,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kuduremukh PS,13.2139549999748,75.2524469997459,Karnataka Police Station,29570055318031510000HMPOLPUOFFPOS0001,PS - 683,164481528,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Balehonnur PS,13.3511840001246,75.4657970001967,Karnataka Police Station,29570055276090970000HMPOLPUOFFPOS0001,PS - 684,164480463,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
N.R. Pura PS,13.6148710002436,75.5041660003897,Karnataka Police Station,29570055276090610000HMPOLPUOFFPOS0001,PS - 685,164480470,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Sringeri PS,13.4188599996039,75.2530619998582,Karnataka Police Station,29570055256089500000HMPOLPUOFFPOS0001,PS - 686,164480232,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Birur PS,13.5990249995542,75.9724069998958,Karnataka Police Station,29570055298031470000HMPOLPUOFFPOS0001,PS - 687,164480477,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hubballi-Dharwad Women PS,15.4643876456711,74.9978657782474,Karnataka Police Station,29562054738030830000HMPOLPUOFFPOS0006,PS - 884,169710075,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kadaba PS,12.7422581894222,75.4680383741898,Karnataka Police Station,29575055646177270000HMPOLPUOFFPOS0001,PS - 885,164631065,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Puttur Town PS,12.7621093917564,75.2001889323347,Karnataka Police Station,29575055648031850000HMPOLPUOFFPOS0001,PS - 886,164631060,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Subramanya PS,12.6676029537295,75.6127789975958,Karnataka Police Station,29575055656177870000HMPOLPUOFFPOS0001,PS - 887,164631669,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
DK Women PS,12.7645569812923,75.1980541157694,Karnataka Police Station,29575055648031850000HMPOLPUOFFPOS0002,PS - 888,164632209,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Doddaballapura Rural PS,13.3084134580554,77.5379453294057,Karnataka Police Station,29583056026252470000HMPOLPUOFFPOS0002,PS - 889,164420263,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kalaburagi City Women PS,17.3264374109789,76.8362764857443,Karnataka Police Station,29579055828032070000HMPOLPUOFFPOS0010,PS - 891,169852257,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kalaburagi City CENCrime PS,17.3273591040282,76.8369449553139,Karnataka Police Station,29579055828032070000HMPOLPUOFFPOS0011,PS - 892,169852256,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chennarayapatana PS,13.2897686543849,77.7997076304884,Karnataka Police Station,,,164421814,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mahalakshmipuram PS,13.0027389161188,77.5473078440129,Karnataka Police Station,,,164431359,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Shankarpura PS,12.9536079559543,77.5699948247066,Karnataka Police Station,,,164431369,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Suddaguntepalya PS,12.9257789780078,77.6077477934414,Karnataka Police Station,,,164432197,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Belagavi Women PS,15.8577905302319,74.5057104184437,Karnataka Police Station,,,164442243,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hampi Tourism PS,15.3349669694131,76.4613787637174,Karnataka Police Station,,,169861883,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Indi Rural PS,17.1768954104201,75.9542191929938,Karnataka Police Station,,,164472216,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kudagi PS,16.4888547157901,75.8340963843144,Karnataka Police Station,,,164472250,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Vijayapura Women PS,16.8287857067055,75.7150293950894,Karnataka Police Station,,,164472239,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Jewargi PS,17.0159155376829,76.7757984979955,Karnataka Police Station,,,164541570,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kalagi PS,17.2165353575444,77.0924482299356,Karnataka Police Station,,,164540718,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
New Extention PS,13.3386696505166,77.1091452154164,Karnataka Police Station,,,164641085,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bagalkot Women PS,16.1172398101555,75.6557204456551,Karnataka Police Station,,,164702217,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Banahatti PS,16.4771160054384,75.1233098953845,Karnataka Police Station,,,164701259,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Ilakal Rural PS,15.9656754371462,76.1117070594767,Karnataka Police Station,,,164702189,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
E and N Crime PS HD city,15.3506249609285,75.1392598818917,Karnataka Police Station,,,169712238,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Champion Reefs  PS,12.9584988881744,78.2710272297441,Karnataka Police Station,,,169720223,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Ramanagar CEN Crime PS,12.7296991615656,77.2854280659009,Karnataka Police Station,,,169772153,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
E and N Crime PS Mangaluru City,12.854969078674,74.8399301349626,Karnataka Police Station,,,169802164,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Belagavi City CEN Crime PS,15.8735545169828,74.5296183982557,Karnataka Police Station,,,169822240,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
ISD PS,12.9693319402999,77.6167567858431,Karnataka Police Station,,,169842021,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Davanagere CEN Crime PS,14.4594077166055,75.9153792255745,Karnataka Police Station,,,164382136,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
